workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["insert_3"],"solve",3580.30,0.00,100.00,0.0807
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["delete_4"],"solve",84.30,0.00,100.00,0.0015
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["delete_5"],"solve",3803.90,0.00,100.00,0.0847
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["union_6"],"solve",1165.40,0.00,100.00,0.0159
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["union_7"],"solve",1024.40,0.00,100.00,0.0139
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["union_8"],"solve",134405.70,0.00,100.00,7.5643
"bst-haskell","FalsifyCBC2","InsertDelete",["insert_2"],"solve",3019.30,0.00,100.00,0.0874
"bst-haskell","FalsifyCBC2","InsertDelete",["insert_3"],"solve",422596.10,0.00,100.00,12.9722
"bst-haskell","FalsifyCBC2","InsertDelete",["delete_4"],"solve",177.70,0.00,100.00,0.0010
"bst-haskell","FalsifyCBC2","DeleteModel",["delete_4"],"solve",52.80,0.00,100.00,0.0009
"bst-haskell","FalsifyCBC2","DeleteModel",["delete_5"],"solve",2027.90,0.00,100.00,0.0348
"bst-haskell","FalsifyCBC2","DeletePost",["delete_4"],"solve",1625.60,0.00,100.00,0.0105
"bst-haskell","FalsifyCBC2","DeletePost",["delete_5"],"solve",438057.60,0.00,100.00,3.7774
"bst-haskell","FalsifyCBC2","DeleteDelete",["delete_4"],"solve",130114.40,0.00,100.00,1.2803
"bst-haskell","FalsifyCBC2","DeleteDelete",["delete_5"],"solve",2626909.80,0.00,100.00,85.1862
"bst-haskell","FalsifyCBC2","DeleteUnion",["delete_4"],"solve",4235.40,0.00,100.00,0.0504
"bst-haskell","FalsifyCBC2","DeleteUnion",["delete_5"],"solve",4621.30,0.00,100.00,0.2521
"bst-haskell","FalsifyCBC2","DeleteUnion",["union_6"],"solve",1704.00,0.00,100.00,0.0556
"bst-haskell","FalsifyCBC2","DeleteUnion",["union_7"],"solve",2957.20,0.00,100.00,0.0795
"bst-haskell","FalsifyCBC2","DeleteUnion",["union_8"],"solve",68319.50,0.00,100.00,3.6773
"bst-haskell","FalsifyCBC2","UnionValid",["union_6"],"solve",986.70,0.00,100.00,0.0200
"bst-haskell","FalsifyCBC2","UnionValid",["union_7"],"solve",1771.70,0.00,100.00,0.0354
"bst-haskell","FalsifyCBC2","UnionPost",["union_6"],"solve",2937.50,0.00,100.00,0.0277
"bst-haskell","FalsifyCBC2","UnionPost",["union_7"],"solve",4650.10,0.00,100.00,0.0487
"bst-haskell","FalsifyCBC2","UnionPost",["union_8"],"solve",117351.30,0.00,100.00,1.4351
"bst-haskell","FalsifyCBC2","UnionModel",["union_6"],"solve",702.10,0.00,100.00,0.0189
"bst-haskell","FalsifyCBC2","UnionModel",["union_7"],"solve",2191.50,0.00,100.00,0.0506
"bst-haskell","FalsifyCBC2","UnionModel",["union_8"],"solve",5508.20,0.00,100.00,0.2072
"bst-haskell","FalsifyCBC2","UnionUnionAssoc",["union_6"],"solve",216.90,0.00,100.00,0.0055
"bst-haskell","FalsifyCBC2","UnionUnionAssoc",["union_7"],"solve",727.90,0.00,100.00,0.0126
"bst-haskell","FalsifyCBC2","UnionUnionAssoc",["union_8"],"solve",6594.10,0.00,100.00,0.3113
